CostID,Recency,Frequency,TotPaidR,Rscore,FScore,Mscore,RFM Score
{DD7A6F56-958E-402A-B3BA-892D26302313},487,3,1200,3,2,2,7
{4F6B967E-E734-4F3D-94AB-25604B35099F},488,3,1200,3,2,2,7
{F23F0A5F-E9F9-4FE6-8A6C-9E478212AA62},489,3,1200,4,2,2,8
{725A6E4C-0C92-4B30-9397-47101C2149FF},490,3,1200,4,2,2,8
{55FD590F-3C06-4272-9C89-06ECC00D76FC},493,3,1200,4,2,2,8
{29A6F6A4-18A8-479F-AA8F-936349CAB817},494,3,1200,4,2,2,8
{78AD642B-8A62-454A-9561-A5EC45F5B2C4},494,3,1200,4,2,2,8
{EEAF8072-424F-4422-8D38-89DE91FBA840},495,3,1200,4,2,2,8
{25937D73-BD74-4E05-A4FE-7562AF69E92B},496,3,1200,4,2,2,8
{8CC41275-DA4D-4F52-B4A3-860B8746AF2A},496,3,1200,4,2,2,8
{6491D331-F47C-42C7-A37F-EDDC85C1BC77},497,3,1200,4,2,2,8
{AAE76EFF-0C40-4875-ACA1-47858E553602},497,3,1200,4,2,2,8
{B03ABF61-3128-4C5A-9FDC-ED6BC1A02CBE},497,3,1200,4,2,2,8
{BD2F2947-DE86-4418-962B-D217B16CF639},497,3,1200,4,2,2,8
{ED2A5BEF-AE9E-4877-BE58-35E280865529},497,3,1200,4,2,2,8
{1817D04C-400B-46C2-A7A6-2FC92EFA9FBA},500,3,1200,4,2,2,8
{1836DF03-29F6-4C63-9091-2495F5F43BD9},500,3,1200,4,2,2,8
{3860BC18-4CE9-4016-85C6-FEFA33EF71FB},500,3,1200,4,2,2,8
{A14AFAA9-EBD1-462E-A58F-230520465110},500,3,1200,4,2,2,8
{C5D30B81-8466-46AB-8D3D-B0E91A53B718},500,3,1200,4,2,2,8
{257322D6-4D2D-457B-813C-6925511CE65B},501,3,1200,4,2,2,8
{AC7FDDAE-4B70-47B2-BEB7-2C60E3DF9C94},502,3,1200,4,2,2,8
{3F79577D-E956-48A8-80BC-D2CFED77FC71},503,3,1200,4,2,2,8
{ACF1D7BD-DC02-495D-81A1-BC027CDAC095},503,3,1200,4,2,2,8
{E32277EA-85BB-47FF-9D69-CE107EFD73C9},503,3,1200,4,2,2,8
{0CC6DC99-4C65-4230-A99D-A53B1198365D},504,3,1200,4,2,2,8
{47022406-1489-4B45-95E5-8DC86A147B8B},504,3,1200,4,2,2,8
{A847A296-803C-404A-B493-1920EFB2201D},504,3,1200,4,2,2,8
{EF66861F-CDB8-44AB-8790-CCE60FD63B48},504,3,1200,4,2,2,8
{9D6D0480-7670-4DF9-B0C1-A0950EE67D0E},512,3,1200,4,2,2,8
{F57C7DD7-8766-4BC2-ADCF-D25ABF815074},513,3,1200,4,2,2,8
{25CABF91-B986-4615-92A2-A24E4470F9E0},531,3,1200,4,2,2,8
{AD65836F-9A35-471F-8A77-A1E3763E97BD},541,3,1200,4,2,2,8
{0D8867E6-4088-4A87-A218-31574B61C50F},570,3,1200,4,2,2,8
{C58E7B82-5338-45BB-B459-EEE21AE80B17},570,3,1200,4,2,2,8
{9C9BB359-D4CA-493B-9FA3-292B3D9599E8},603,3,1200,4,2,2,8
{318BF84C-2C44-4861-8DDF-3C843B40057F},607,3,1200,4,2,2,8
{A6761EBC-3697-4499-96BD-DA9F6CA3277A},633,3,1200,4,2,2,8
{6AECF885-3950-41E0-A12D-1914FCEDEB85},664,3,1200,4,2,2,8
{2A622D9A-812C-4F68-BB42-A1175ECF8FFF},695,3,1200,4,2,2,8
{2DCC70A6-876C-4797-9D05-2E6177AB1F83},762,3,1200,4,2,2,8
{3A0DDF81-47D3-4BB6-995D-D8E43F90A089},777,3,1200,4,2,2,8
{CA0587B1-10BE-4A89-A940-46270FB530CA},823,3,1200,4,2,2,8
{40318CD5-E183-42E1-9990-5213AA62C17B},837,3,1200,4,2,2,8
{08716F4E-6F09-4CC2-9508-F5DD2EF04F82},250,2,800,2,3,3,8
{21AF75A1-7B9F-4B94-A8CA-5286F2024637},252,2,800,2,3,3,8
{0F48EDF3-8C04-4A26-BBCC-4495A8A1D8E3},265,2,800,2,3,3,8
{9F56DAF4-3690-4FC2-A8D1-09936D2DDE77},265,2,800,2,3,3,8
{165C2E6D-C05A-4F32-A898-60FEEBDB3280},268,2,800,2,3,3,8
{3B16B2D6-9356-48C0-9795-C0A4826B2D16},268,2,800,2,3,3,8
{47F7F3E4-21CC-4C24-90A1-0644DB321548},268,2,800,2,3,3,8
{59A1C811-D32B-4D55-B336-5AAE45219ED5},268,2,800,2,3,3,8
{5A34A397-5224-4C49-B10F-3950AF8BBCBD},268,2,800,2,3,3,8
{6BDF0A5C-5263-49EA-9C6F-A8943EBE3FE6},268,2,800,2,3,3,8
{8D51A1B9-6AAF-4865-AC5A-3228F1DBA4E7},268,2,800,2,3,3,8
{8E6D1FCA-C486-4240-BE27-29A0013E3926},268,2,800,2,3,3,8
{8F1CA4C3-8031-40F5-BC33-628E0988B981},268,2,800,2,3,3,8
{949B98B1-71C2-4C6B-BC30-813EC241119E},268,2,800,2,3,3,8
{A4F7D83A-A779-4BCA-BF13-32A444BBD9C8},268,2,800,2,3,3,8
{ACD87DCA-CCD0-4A76-A7D9-1DFF598280A7},268,2,800,2,3,3,8
{BEC6AB47-27D4-46C2-8B8F-DB271D699B3E},268,2,800,2,3,3,8
{C0735DB1-64E8-44B0-8709-E634DE835937},268,2,800,2,3,3,8
{C98B4F8C-C137-4A9D-885C-2FD8F6EF65AE},268,2,800,2,3,3,8
{CF7DE97C-71E7-4D64-B204-081C2CDCE435},268,2,800,2,3,3,8
{CFEDD1CE-D5D0-45DC-BC65-6EC0E0C2AB51},268,2,800,2,3,3,8
{DA4EFDEA-13EB-4CF6-8A22-AD93B2C10D20},268,2,800,2,3,3,8
{E2084C03-333A-4603-B3DA-46FEE513278D},268,2,800,2,3,3,8
{E420F6D9-DE7C-4634-B934-44B0CE094247},268,2,800,2,3,3,8
{ED49B6E1-B7A4-4D38-8B05-34DE5C8FE7B4},268,2,800,2,3,3,8
{FB25C3BA-EDA8-4AA6-B83F-CEFCC26A9C02},268,2,800,2,3,3,8
{0607E158-6E62-4F2C-A4C3-ED721636C267},269,2,800,2,3,3,8
{41EF4328-14DF-493C-A4C2-E42B40C7502E},269,2,800,2,3,3,8
{661FC1F9-51E4-4C54-B569-831AB43C2AA8},269,2,800,2,3,3,8
{876C3606-5C32-4302-9018-28FBAA6FF8CF},269,2,800,2,3,3,8
{19B26784-6DA7-49BE-AFBD-3D93F0337A85},270,2,800,2,3,3,8
{204A1283-CC58-4078-ADC8-AD7090E74EDC},270,2,800,2,3,3,8
{25320730-CE42-46A0-AEC3-27CDBFCC0558},270,2,800,2,3,3,8
{2F7B71B0-C865-41C4-83AC-13B66B3E92B2},270,2,800,2,3,3,8
{44D6469C-F88B-44BE-904D-7656E800559B},270,2,800,2,3,3,8
{50932012-0CB0-4852-A2E5-04F1D00DD86C},270,2,800,2,3,3,8
{54F4AEB8-35F7-4FA5-8A79-4E968C9421E2},270,2,800,2,3,3,8
{561E6A0F-3E9C-432B-BC74-D31471ABBD97},270,2,800,2,3,3,8
{7CF04F87-C094-43C7-A9A7-220FB648478F},270,2,800,2,3,3,8
{7EC1E477-AE01-4714-BBB5-7277D0FE3250},270,2,800,2,3,3,8
{867AA29C-EF93-46EC-BC03-9A3FA09F29D0},270,2,800,2,3,3,8
{A91D0F45-F305-4C02-87CC-300A9081FBDF},270,2,800,2,3,3,8
{AC18F03A-D9D9-4DD6-818D-0FCEFF035A1C},270,2,800,2,3,3,8
{CDBC3E95-68D3-4A70-9B12-4E174F203C89},270,2,800,2,3,3,8
{E3F66B4E-5FC2-46B2-BD98-20F478F2B0BF},270,2,800,2,3,3,8
{F528059B-86B5-46AA-A6DF-74D6A7E32E47},270,2,800,2,3,3,8
{B16FB3F4-FF71-4BCB-891B-AEA025646482},276,2,800,2,3,3,8
{F4A9EC51-F512-406F-9411-F99A79BEAC9C},276,2,800,2,3,3,8
{453EE8FA-8D82-4387-BED8-C9FAC7C64B21},284,2,800,2,3,3,8
{EBA7F86D-07D8-4308-A016-5615AD6DF938},296,2,800,2,3,3,8
{7413886F-7DF3-4D39-A05E-4533A4EDB50F},298,2,800,2,3,3,8
{0611E270-B642-4087-8B3F-E9B9E373AAC2},299,2,800,2,3,3,8
{0CFB23F3-9C25-4B2C-B2BD-6B37AD5B17DB},299,2,800,2,3,3,8
{4796C942-2EE6-475D-9E4D-9FCD6B4D32AB},299,2,800,2,3,3,8
{6863524F-C2A2-44ED-B986-CEE596ACE26B},299,2,800,2,3,3,8
{79B131A4-203B-4760-9C44-AD14DEB0B0A6},299,2,800,2,3,3,8
{9F3B2DEE-4CC0-4C2A-95C3-A20642C113D6},299,2,800,2,3,3,8
{A2586551-9023-411A-9386-6377839BB0C8},299,2,800,2,3,3,8
{C2166450-7E95-403D-A817-9BD18E03A4F0},299,2,800,2,3,3,8
{DC872FB3-AEFC-4162-A760-231988C8E42E},299,2,800,2,3,3,8
{E5B0CB3F-6D05-4BC4-BB03-199697D8B1FC},299,2,800,2,3,3,8
{E5BEAB68-771A-4508-9BA6-D2908AE3338D},299,2,800,2,3,3,8
{EA5C2071-0011-4384-B47B-659A19962ED2},299,2,800,2,3,3,8
{F000166B-51F1-476C-8E6B-D5AFBC48A679},299,2,800,2,3,3,8
{F08CEA27-BFF1-4C26-A1EB-4465A69B6B23},299,2,800,2,3,3,8
{FDE39168-0919-41A1-8F76-01C2CE1E9AFC},299,2,800,2,3,3,8
{814F9BB3-3A54-4DD7-AA44-363E976E827B},300,2,800,2,3,3,8
{31FF2C4D-EE6F-411D-AAAB-0DD399A33193},301,2,800,2,3,3,8
{77F38416-AC68-427F-9E9E-B49CE716A1FF},301,2,800,2,3,3,8
{834D9CE2-14D1-4ABD-9C5D-24974D145E9D},301,2,800,2,3,3,8
{C7ACA693-F98D-4087-BCF9-7FC4CC05280A},301,2,800,2,3,3,8
{D1125702-0AE1-4800-B7F9-DA777A0A6CEB},301,2,800,2,3,3,8
{95F114F0-6B33-4F08-9039-742BF15F223B},302,2,800,2,3,3,8
{79A6E8B9-F8E0-4596-AEC0-116E099C0752},303,2,800,2,3,3,8
{40C52E2F-F229-44C5-8D2A-E0CA4A55CD0C},304,2,800,2,3,3,8
{ADEB01F7-F58E-4E7A-B3BB-3320488B5F2C},304,2,800,2,3,3,8
{5C6E3BDB-B858-4707-B67A-2E2B18CF8D6C},312,2,800,2,3,3,8
{19714F29-5500-4B64-8BA1-343763CA4754},323,2,800,2,3,3,8
{4E13A2E2-1A86-47E1-B2FD-7456DBD008D6},326,2,800,2,3,3,8
{EBA0F922-31C7-4E0E-A11A-901ED355A39D},326,2,800,2,3,3,8
{22AB1668-C9DD-4C65-97B3-4649AECEA77D},329,2,800,2,3,3,8
{2CCAE906-1FD7-412B-8870-9EA352E6F00F},329,2,800,2,3,3,8
{45EDA321-6175-49D2-9181-CC6B9B50D75D},329,2,800,2,3,3,8
{4B862397-476B-4759-A622-A5227FAC0996},329,2,800,2,3,3,8
{76EF1B21-801F-42C0-B5A3-6C0611496741},329,2,800,2,3,3,8
{773A9916-D465-4005-A560-D989DA71336A},329,2,800,2,3,3,8
{906A2C75-28C1-4DFE-B04B-F1607EBA32F0},329,2,800,2,3,3,8
{A134ACD1-B743-47CE-BB2E-C50AA4DEBAAC},329,2,800,2,3,3,8
{A2D79681-9639-411C-AF88-97BD0FAD479D},329,2,800,2,3,3,8
{B1F37705-6876-48BD-AECD-C3CDE8A72703},329,2,800,2,3,3,8
{B63F0FF4-1F15-450F-9A29-4B12A0E29423},329,2,800,2,3,3,8
{C8D5CC31-4F90-4357-9E7B-AD006B952195},329,2,800,2,3,3,8
{D9DED1DE-F024-4947-9242-F850529ADFE8},329,2,800,2,3,3,8
{0CE3A963-BFE2-4929-A260-44E0F97CADD2},331,2,800,2,3,3,8
{0E214E4F-CAC0-4DBE-B34D-E8780F39A5A2},331,2,800,2,3,3,8
{95B0945D-797A-4EED-A9B8-5F99BEDBBFDD},331,2,800,2,3,3,8
{B679A2D7-592E-4ADD-8522-FD3FBFE7316B},331,2,800,2,3,3,8
{D4E397BF-AF3A-405D-94D1-52E2A899940B},331,2,800,2,3,3,8
{E3DA1B1D-65DB-4AF2-8990-3E295FD84CED},331,2,800,2,3,3,8
{F53A105F-FF33-44FE-AA4A-BDA85CEBC7FA},357,2,800,2,3,3,8
{CA4869C2-02CE-40A0-A031-CB90AAB0AD62},358,2,800,2,3,3,8
{128D8C78-42A4-45D7-B0EF-87E63F199D40},359,2,800,2,3,3,8
{245D287E-B439-432E-B531-6D6DEFAD7261},360,2,800,2,3,3,8
{EE0628EB-D58C-49E4-89B4-4362E8458353},360,2,800,2,3,3,8
{0C7A1193-22CA-41A3-ABEC-01230DB46BFD},361,2,800,2,3,3,8
{18E817E7-9B51-48AC-81F0-DAC5E9BFFF68},361,2,800,2,3,3,8
{239155FA-141A-417D-8E80-7F3DE850CD8E},361,2,800,2,3,3,8
{2BCA4FE5-F8D1-494D-B243-3075E473E026},361,2,800,2,3,3,8
{49EAF4A9-AABA-4097-A837-DC9B2F599C57},361,2,800,2,3,3,8
{4B2A04CE-A085-4126-8F22-B6D0FBFB3DDB},361,2,800,2,3,3,8
{77FD308B-2520-4012-8B42-A76087281B66},361,2,800,2,3,3,8
{9534FBA1-4E73-4E51-BE02-02321FAE5FA4},361,2,800,2,3,3,8
{A9DEEF53-D4BE-4BFB-A56B-E5249849F4AF},361,2,800,2,3,3,8
{B9ABE831-F497-4027-81AB-10099E0AF13A},361,2,800,2,3,3,8
{690EB623-A577-41FA-A28C-0C7E956F5669},362,2,800,2,3,3,8
{94B067C5-423C-4A23-B9A6-B944E41749EF},362,2,800,2,3,3,8
{B8254346-DE51-476F-B552-A2BF98F5BCDD},362,2,800,2,3,3,8
{CE89DDF6-E181-4078-A38D-6D9A3876CEDC},362,2,800,2,3,3,8
{A3C10EBE-9799-497C-91CC-98B4652BCA2B},367,2,800,2,3,3,8
{6548F00D-2ADB-48A1-A90B-2E9068B06826},369,2,800,2,3,3,8
{D76B2353-8EBD-4719-B375-2108E2B8C622},369,2,800,2,3,3,8
{F452A372-784C-4285-BB6E-EA8893C48EAA},378,2,800,2,3,3,8
{8BE47148-DF83-48DC-9D3B-01527A924CC0},382,2,800,2,3,3,8
{56EA421F-7207-4425-B9D5-CDC264ED3FD9},383,2,800,2,3,3,8
{B671B6DD-6E6C-4AB7-97AD-E6CEC4DF528D},383,2,800,2,3,3,8
{BE6FAAE9-C640-4DC9-B085-75536B884069},383,2,800,2,3,3,8
{E3394FE6-4303-41EE-A2D5-0C0644A70DD9},383,2,800,2,3,3,8
{CF259542-8173-45ED-AC84-DF4E382C96B7},391,2,800,2,3,3,8
{1D4B0796-F4C4-4676-8574-1519F1441548},392,2,800,2,3,3,8
{5B4E0008-0FBA-4891-90F5-E5E6E581B94F},392,2,800,2,3,3,8
{BC62F51B-1425-4D35-9375-38E0ABA101FD},392,2,800,2,3,3,8
{D7EFA53D-72C2-4682-BDF5-A9A3E9C29BD5},392,2,800,2,3,3,8
{E52A7927-1AA0-4F5A-95B0-4616AA71DEA5},392,2,800,2,3,3,8
{F10962DF-98C2-4E07-B193-73E08B0445ED},392,2,800,2,3,3,8
{73BCB418-F4E5-4FEA-9EFE-E8534D6F6FDE},397,2,800,2,3,3,8
{7CE28723-4232-435A-AEE3-F2B2478F122A},399,2,800,2,3,3,8
{DEE35BCB-EFE9-4946-93AA-AD7891EB7878},401,2,800,2,3,3,8
{0EEDB981-8DD3-406A-8C38-8FB04DE84C58},402,2,800,2,3,3,8
{12DDDE2E-8D02-435C-AD42-2069E58B28D9},402,2,800,2,3,3,8
{16322F7B-1F1C-4A11-8B60-9BD67A33D4C1},405,2,800,2,3,3,8
{31A46EED-2FA2-40C9-84DF-43FC6065E26C},405,2,800,2,3,3,8
{3EF071E2-FDA3-4514-9999-A41E6E7A133D},407,2,800,3,3,3,9
{F0C2C877-A071-4AE4-834B-0BD2086C2017},409,2,800,3,3,3,9
{A9B6B863-4487-47FF-98D1-252618C86CE9},410,2,800,3,3,3,9
{AD657BB6-DE38-4AFF-80BB-2B058E658ED3},412,2,800,3,3,3,9
{3EF8E3C0-8A85-4890-8DC6-1C6AE0A8ED65},416,2,800,3,3,3,9
{6CF3960E-B1DC-4667-80B0-2C523839D7EF},419,2,800,3,3,3,9
{DFCAAF6A-922C-4BDB-BC47-5F8A6C2C5C5D},419,2,800,3,3,3,9
{1A4675E7-C3D9-45DC-98CA-4C201312E78F},421,2,800,3,3,3,9
{1E8D1D19-E85B-43C3-836B-BB230AC3E397},421,2,800,3,3,3,9
{1F664D9D-454D-4F5A-BB95-632A9022B245},421,2,800,3,3,3,9
{387A1DBE-0343-412E-81C5-82F31AFBACFC},421,2,800,3,3,3,9
{3E2DF2C7-ACEC-45BB-BFB1-3ACC38181680},421,2,800,3,3,3,9
{55FE9B84-05FE-4E52-BA88-9AB0AF92C87C},421,2,800,3,3,3,9
{6796D0F0-79A0-4A1A-A4F5-98644C0D8E57},421,2,800,3,3,3,9
{6A4004B8-2139-4F3D-AF8D-D42302A92EB4},421,2,800,3,3,3,9
{70CC6A49-31AF-4FAE-803B-9F52F808610B},421,2,800,3,3,3,9
{9395C25B-FF74-4062-9043-2C0D2F620847},421,2,800,3,3,3,9
{B6BAE6EF-33F6-4E92-A51C-9FC7E5B3194D},421,2,800,3,3,3,9
{C05E33F9-7075-4CD1-B21D-C767ABEB1E6D},421,2,800,3,3,3,9
{C9FDC8AD-5E11-4F49-8A0E-663558778455},421,2,800,3,3,3,9
{CB55CC7E-1744-4FF6-B13C-AB57C402D380},421,2,800,3,3,3,9
{25CDACA8-9B35-4E95-B7D9-69EFC33214F6},422,2,800,3,3,3,9
{2D576628-D4D1-484E-BF7D-41E09C207E81},422,2,800,3,3,3,9
{41CFC651-BC2D-47B1-81D3-10C331B390A4},422,2,800,3,3,3,9
{4B1F0AB9-1357-49EA-B9AC-AE7C9BE57D4C},422,2,800,3,3,3,9
{8E68F661-1B0E-4AF2-9799-7F9793D91183},422,2,800,3,3,3,9
{C5CF5633-7FFF-41C3-82E2-DFAEAE32F29B},422,2,800,3,3,3,9
{C7BB4749-3A7C-42B9-B15B-2638516E3B42},422,2,800,3,3,3,9
{A2375E02-F5D9-482B-A6C4-0B058B17418E},424,2,800,3,3,3,9
{AF1E11F5-6FB1-4FB8-B46D-D590DDFA1210},433,2,800,3,3,3,9
{D10A4C97-9138-493F-9C59-C0477BB650DC},433,2,800,3,3,3,9
{0299CBA2-2AE0-42DD-BCF9-7BD3FF61A783},434,2,800,3,3,3,9
{873AB20A-7E79-4036-8556-C9E47015038B},434,2,800,3,3,3,9
{BEF033E3-3011-4B68-9814-C4370FC1022B},437,2,800,3,3,3,9
{3B736972-106B-40B7-B70C-E15EFFA4EEAC},439,2,800,3,3,3,9
{77A8B795-9EE8-40FE-A7EC-A0CA62587B9B},439,2,800,3,3,3,9
{1ECFE182-6313-4277-8D7C-337BEAB0E358},440,2,800,3,3,3,9
{2027D372-0C28-48C5-80C0-3EDEB9D568E6},440,2,800,3,3,3,9
{83B90E58-6E31-47F4-A75E-AA0CEAFBDFFB},440,2,800,3,3,3,9
{C8E46198-9685-4D82-83E0-F5EDF3F6371E},440,2,800,3,3,3,9
{D2828E9F-D74C-4038-9E4E-D548FD8053F7},440,2,800,3,3,3,9
{E2369F53-C509-4A3F-A30B-441CD7939032},440,2,800,3,3,3,9
{EEC0628F-2181-4C4C-B70A-01C06B1475C5},440,2,800,3,3,3,9
{EFE70B91-FB0B-4991-A9B6-F0B35DE40C98},440,2,800,3,3,3,9
{1A5C8AB9-A196-4C82-8851-EDA0C011BE9D},441,2,800,3,3,3,9
{21478B24-4CDE-44C6-AB77-81D8D8FAD4F6},441,2,800,3,3,3,9
{37123CCD-76BA-4532-A1A1-213EADB4F342},441,2,800,3,3,3,9
{4A8EFC12-CBF8-4FDA-BD39-2291FF5698AF},441,2,800,3,3,3,9
{5365E517-2039-47EC-9C75-785BA352457B},441,2,800,3,3,3,9
{90D203B2-4B55-4E31-864B-12C38D94B6A0},441,2,800,3,3,3,9
{9C4DFE64-7228-4B10-BCF2-5B5A5AE5C199},441,2,800,3,3,3,9
{D11BF6D5-29FC-4588-A45B-1B2F1F99725B},441,2,800,3,3,3,9
{D176AF26-14C6-4303-9EC6-00879DA7BF88},441,2,800,3,3,3,9
{D9757614-9118-4E5E-BE4C-7F0E6CC19040},441,2,800,3,3,3,9
{E5EB9983-096F-4B51-8D17-9AE4F4C01517},441,2,800,3,3,3,9
{F35B469A-6C75-40C7-B78C-CF4F7BC0790B},441,2,800,3,3,3,9
{0E1DB5AB-6777-4650-B671-F617BEE7B491},442,2,800,3,3,3,9
{0F490F50-886D-4787-BB15-64856C94193A},442,2,800,3,3,3,9
{1A25D9AC-E794-4AA8-AFE4-0B9E9A8EC49C},442,2,800,3,3,3,9
{1B7CBBE8-6541-4EE5-96CC-FE27FCC251B7},442,2,800,3,3,3,9
{3C61CEC0-277C-46BA-AEC1-B1E91F02BA5F},442,2,800,3,3,3,9
{3DC3A0E3-8040-4626-BD41-FBD71BEA80DC},442,2,800,3,3,3,9
{533E4B64-926B-4A12-A11A-4AE0620D9654},442,2,800,3,3,3,9
{57888C34-A789-4509-9F29-3FF04F88D3B5},442,2,800,3,3,3,9
{71610F7C-7FC6-45BE-B1E0-A537414E1E8A},442,2,800,3,3,3,9
{ACB0F1D0-915E-4375-960C-F81D2AC5A414},442,2,800,3,3,3,9
{C249D99E-8BBB-4719-9507-58EC8BF4C15C},442,2,800,3,3,3,9
{D743DB48-D523-409D-A301-4A26327276C9},442,2,800,3,3,3,9
{E85117ED-01B4-491E-BC99-11494972A4FA},442,2,800,3,3,3,9
{159BE6A9-4707-4CFE-B369-7D3A83E6E41F},443,2,800,3,3,3,9
{660FAAE3-4BF3-4E3B-A7AF-752DF0B7CF73},443,2,800,3,3,3,9
{6D99C2D6-E9C6-4BE4-B005-738FA46CF143},443,2,800,3,3,3,9
{86ADE73F-73E0-4068-B9D1-F9A8893D9957},443,2,800,3,3,3,9
{984D4712-5CEB-4759-B175-AFA726A70FD8},443,2,800,3,3,3,9
{A602CA25-2E59-415A-B065-B496F66BDBE1},443,2,800,3,3,3,9
{A95689D9-0362-44AE-857C-0FFAF59B0FFB},443,2,800,3,3,3,9
{C4DB8E2C-BF1F-4A82-9EEC-D9B7BBEE5DF5},443,2,800,3,3,3,9
{DC3F0AE6-AE20-4F70-A077-75C9853E945C},443,2,800,3,3,3,9
{E1A35E88-78AA-4698-9262-DAC563E184A3},443,2,800,3,3,3,9
{F0D49F5D-E0BE-41FE-A262-274FF6558617},443,2,800,3,3,3,9
{F403D485-F6EA-4F3F-9C36-2A41A7B557E7},443,2,800,3,3,3,9
{129A8BF4-736F-4259-80F2-08215F8E11AD},444,2,800,3,3,3,9
{399FDF18-087D-4553-8155-1EEC9A244D90},444,2,800,3,3,3,9
{401EA638-7E38-4994-A0CD-8A8AC3AFE413},444,2,800,3,3,3,9
{408DBCB3-E22B-4378-8FD1-D57E00C8A12A},444,2,800,3,3,3,9
{488FE4ED-38A1-4D7E-AAD4-67E03B50F8EF},444,2,800,3,3,3,9
{5886C4E6-5B5D-4DA2-AAFE-218357414394},444,2,800,3,3,3,9
{5D1A4A85-536E-4EBF-8A66-234E4E75D43C},444,2,800,3,3,3,9
{6AC10471-6AF4-4A1E-98EF-F69689A9708C},444,2,800,3,3,3,9
{6FCFB83C-1347-4031-BEA8-2907362E8B30},444,2,800,3,3,3,9
{7CFE5E82-DD74-47E9-8CD9-3FB4E32C64EC},444,2,800,3,3,3,9
{7EACF535-365A-4B9E-9F9F-CE62BBAA84A5},444,2,800,3,3,3,9
{832D508A-8520-46A9-95EF-38C2CC475FC6},444,2,800,3,3,3,9
{949E31FE-B3B7-4245-8ADA-18A73103B627},444,2,800,3,3,3,9
{9A1E3356-5559-4F2F-B452-4C7584B6918A},444,2,800,3,3,3,9
{9E54EF29-B740-45C5-9017-5E1EC4707570},444,2,800,3,3,3,9
{A6AD73B5-E210-492F-AF90-0623A5D2D247},444,2,800,3,3,3,9
{BBBCAABF-CA0D-4012-A24E-6E5F6BC90BAB},444,2,800,3,3,3,9
{D0D3BE23-D5C0-4A5B-B563-EBF27E7320E0},444,2,800,3,3,3,9
{D4CCE7FC-C88A-48A9-BD91-46AC4CCE1BE7},444,2,800,3,3,3,9
{E4F964CB-F72C-47F0-A76E-4A7EB038CD4D},444,2,800,3,3,3,9
{E61455BE-6418-4EF8-BE37-873C96A9948D},444,2,800,3,3,3,9
{E667A12E-8219-405C-AC45-2311FBFA9C4B},444,2,800,3,3,3,9
{F271A5C3-71A5-4077-B48A-9CB31E1FAE69},444,2,800,3,3,3,9
{F929E863-6BDE-46A2-A5DA-D07DEA122B21},444,2,800,3,3,3,9
{FEDDCB45-5689-4758-8609-A5B8B1D72692},444,2,800,3,3,3,9
{7C2B118D-4813-402F-B54D-78A5A6E6ADE1},450,2,800,3,3,3,9
{0771F43B-3717-4228-B2C5-0E9DACB3F253},452,2,800,3,3,3,9
{15C5100B-A726-4DAE-A2AF-CCC68470D449},452,2,800,3,3,3,9
{22035EED-7571-4B3E-B633-BCEF33A87080},452,2,800,3,3,3,9
{39082742-5BD6-4B8A-B953-3DB09F90973B},452,2,800,3,3,3,9
{3EAEA482-0317-46A0-885B-90071422935C},452,2,800,3,3,3,9
{4CF009E7-8501-456E-A05D-1922425E668B},452,2,800,3,3,3,9
{4F6E6D11-8732-4891-9EBD-2A6B6F274965},452,2,800,3,3,3,9
{53EBEC53-8773-44A1-8A59-D468E3B20933},452,2,800,3,3,3,9
{5416F897-4C1A-463C-9260-C4CDEDDE138B},452,2,800,3,3,3,9
{55CCBB86-63B3-43F6-8EEF-0B15CFCA41E2},452,2,800,3,3,3,9
{82E70B82-1035-4A86-92D3-0E05D9B38FA5},452,2,800,3,3,3,9
{BCE3629E-6392-4655-8255-B8C66AADAFA4},452,2,800,3,3,3,9
{D96087CE-6315-447B-97CF-66A75BE8CFBC},452,2,800,3,3,3,9
{F577C71C-E663-4B1C-AA81-162F0C1662DB},452,2,800,3,3,3,9
{1F778E5C-56F0-4D15-B588-A6CF06FB9D24},453,2,800,3,3,3,9
{31797178-437C-42EA-89A8-4537E5CC0DDD},453,2,800,3,3,3,9
{32D70F17-6267-4452-9575-1BF4255820A8},453,2,800,3,3,3,9
{4EF37D74-F3E7-4F8F-A8BB-E006771B63BF},453,2,800,3,3,3,9
{59BC983A-B825-434C-8088-5EB214E4C7FB},453,2,800,3,3,3,9
{9BAAA99A-5692-4A92-9FF1-B9D38EBDABAA},453,2,800,3,3,3,9
{B6501991-1BE9-4C3E-A6EA-F6DA999B83B2},453,2,800,3,3,3,9
{C687F13B-28C2-4244-B495-85413812F110},453,2,800,3,3,3,9
{D0D9E94E-44AF-4ED4-88D6-022B49B50345},453,2,800,3,3,3,9
{EAD97641-4C09-4214-9E00-5AFCD0791297},453,2,800,3,3,3,9
{EB515366-82C1-433A-967D-C67BD3D86A0D},453,2,800,3,3,3,9
{903C74DC-4CA7-487B-8270-F4177CD0A911},457,2,800,3,3,3,9
{C5384289-4045-46E8-A51F-E05D75405F99},457,2,800,3,3,3,9
{01565645-5146-49A7-A57D-5BDC60D71937},458,2,800,3,3,3,9
{253A5B12-1F8C-486B-AFB6-200F3D15CEF7},458,2,800,3,3,3,9
{3E6B9C38-B031-4E85-BEF1-5C5C4ADAF001},458,2,800,3,3,3,9
{4F9F0CDA-8986-472D-A476-3041AAF124F3},458,2,800,3,3,3,9
